run,timestep,color,group,dest,counter,measure,value
staci,64877,k,01,C07,stalls,max,1362322.0
staci,64877,k,01,C07,stalls,avg,827594.0
staci,64877,k,01,C07,spf,min,0.6682732779822722
staci,64877,k,01,C07,spf,max,6.116234846684098
staci,64877,k,01,C07,spf,avg,4.487340917022592
staci,64877,b,10,G06,flits,min,106242.0
staci,64877,b,10,G06,flits,max,174302.0
staci,64877,b,10,G06,flits,avg,140406.66666666666
staci,64877,b,10,G06,stalls,min,39142.0
staci,64877,b,10,G06,stalls,max,366409.0
staci,64877,b,10,G06,stalls,avg,188272.66666666666
staci,64877,b,10,G06,spf,min,0.22456426202797444
staci,64877,b,10,G06,spf,max,2.1461187482062427
staci,64877,b,10,G06,spf,avg,1.370275139053548
staci,64877,k,09,C08,flits,min,67437.0
staci,64877,k,09,C08,flits,max,99021.0
staci,64877,k,09,C08,flits,avg,85535.2
staci,64877,k,09,C08,stalls,min,27947.0
staci,64877,k,09,C08,stalls,max,571532.0
staci,64877,k,09,C08,stalls,avg,459106.2
staci,64877,k,09,C08,spf,min,0.41441641828669723
staci,64877,k,09,C08,spf,max,7.037967351237493
staci,64877,k,09,C08,spf,avg,5.386321230665757
staci,64877,k,15,C08,flits,min,105027.0
staci,64877,k,15,C08,flits,max,220963.0
staci,64877,k,15,C08,flits,avg,167418.7
staci,64877,k,15,C08,stalls,min,52187.0
staci,64877,k,15,C08,stalls,max,694686.0
staci,64877,k,15,C08,stalls,avg,520364.9666666667
staci,64877,k,15,C08,spf,min,0.32641968513294595
staci,64877,k,15,C08,spf,max,4.737794203462362
staci,64877,k,15,C08,spf,avg,3.1329445350552874
staci,64877,k,06,C01,flits,min,145112.0
staci,64877,k,06,C01,flits,max,238409.0
staci,64877,k,06,C01,flits,avg,178383.4
staci,64877,k,06,C01,stalls,min,51169.0
staci,64877,k,06,C01,stalls,max,892571.0
staci,64877,k,06,C01,stalls,avg,696951.4
staci,64877,k,06,C01,spf,min,0.2592489385633366
staci,64877,k,06,C01,spf,max,5.677214840950438
staci,64877,k,06,C01,spf,avg,3.983943956285506
staci,64877,g,10,R04,flits,min,53437.0
staci,64877,g,10,R04,flits,max,618079.0
staci,64877,g,10,R04,flits,avg,276828.8380952381
staci,64877,g,10,R04,stalls,min,61280.0
staci,64877,g,10,R04,stalls,max,1239662.0
staci,64877,g,10,R04,stalls,avg,607663.0380952382
staci,64877,g,10,R04,spf,min,0.0991459020610634
staci,64877,g,10,R04,spf,max,8.381271403709041
staci,64877,g,10,R04,spf,avg,2.4841918182314466
staci,64877,k,15,C13,flits,min,93929.0
staci,64877,k,15,C13,flits,max,208347.0
staci,64877,k,15,C13,flits,avg,159756.73333333334
staci,64877,k,15,C13,stalls,min,85269.0
staci,64877,k,15,C13,stalls,max,834415.0
staci,64877,k,15,C13,stalls,avg,621671.8
staci,64877,k,15,C13,spf,min,0.47576509973497
staci,64877,k,15,C13,spf,max,5.869366682133204
staci,64877,k,15,C13,spf,avg,3.932519453283207
staci,64877,b,01,G11,flits,min,48806.0
staci,64877,b,01,G11,flits,max,92081.0
staci,64877,b,01,G11,flits,avg,70577.75
staci,64877,b,01,G11,stalls,min,28.0
staci,64877,b,01,G11,stalls,max,31518.0
staci,64877,b,01,G11,stalls,avg,13229.75
staci,64877,b,01,G11,spf,min,0.000573699954923575
staci,64877,b,01,G11,spf,max,0.4715863183409642
staci,64877,b,01,G11,spf,avg,0.1891611618137524
staci,64877,b,05,G14,flits,min,61559.0
staci,64877,b,05,G14,flits,max,80655.0
staci,64877,b,05,G14,flits,avg,70462.5
staci,64877,b,05,G14,stalls,min,203.0
staci,64877,b,05,G14,stalls,max,626.0
staci,64877,b,05,G14,stalls,avg,422.75
staci,64877,b,05,G14,spf,min,0.0029445040758898783
staci,64877,b,05,G14,spf,max,0.008855065493535519
staci,64877,b,05,G14,spf,avg,0.005872723860654282
staci,64877,k,06,C03,flits,min,159714.0
staci,64877,k,06,C03,flits,max,224151.0
staci,64877,k,06,C03,flits,avg,185169.0
staci,64877,k,06,C03,stalls,min,74434.0
staci,64877,k,06,C03,stalls,max,951006.0
staci,64877,k,06,C03,stalls,avg,760787.8666666667
staci,64877,k,06,C03,spf,min,0.3702060568683136
staci,64877,k,06,C03,spf,max,5.594569042162866
staci,64877,k,06,C03,spf,avg,4.2109043159601445
staci,64877,k,15,C11,flits,min,119028.0
staci,64877,k,15,C11,flits,max,220994.0
staci,64877,k,15,C11,flits,avg,162090.9
staci,64877,k,15,C11,stalls,min,70937.0
staci,64877,k,15,C11,stalls,max,805631.0
staci,64877,k,15,C11,stalls,avg,591945.0666666667
staci,64877,k,15,C11,spf,min,0.440295201231171
staci,64877,k,15,C11,spf,max,5.55425819692937
staci,64877,k,15,C11,spf,avg,3.684293892765704
staci,64877,b,15,G06,flits,min,88584.0
staci,64877,b,15,G06,flits,max,121562.0
staci,64877,b,15,G06,flits,avg,102087.5
staci,64877,b,15,G06,stalls,min,48.0
staci,64877,b,15,G06,stalls,max,18351.0
staci,64877,b,15,G06,stalls,avg,7191.25
staci,64877,b,15,G06,spf,min,0.000541858574911948
staci,64877,b,15,G06,spf,max,0.17436292115614846
staci,64877,b,15,G06,spf,avg,0.07151451562873976
staci,64877,k,10,C15,flits,min,169469.0
staci,64877,k,10,C15,flits,max,367901.0
staci,64877,k,10,C15,flits,avg,243733.7
staci,64877,k,10,C15,stalls,min,51216.0
staci,64877,k,10,C15,stalls,max,996379.0
staci,64877,k,10,C15,stalls,avg,636901.2
staci,64877,k,10,C15,spf,min,0.23967429453881792
staci,64877,k,10,C15,spf,max,4.0593708894265905
staci,64877,k,10,C15,spf,avg,2.5894520690444116
staci,64877,b,10,G08,flits,min,62767.0
staci,64877,b,10,G08,flits,max,96054.0
staci,64877,b,10,G08,flits,avg,81785.25
staci,64877,b,10,G08,stalls,min,31328.0
staci,64877,b,10,G08,stalls,max,270825.0
staci,64877,b,10,G08,stalls,avg,140728.625
staci,64877,b,10,G08,spf,min,0.3570386579139314
staci,64877,b,10,G08,spf,max,3.183132824427481
staci,64877,b,10,G08,spf,avg,1.7288717024042208
staci,64877,k,05,C12,flits,min,133246.0
staci,64877,k,05,C12,flits,max,190307.0
staci,64877,k,05,C12,flits,avg,154674.26666666666
staci,64877,k,05,C12,stalls,min,61753.0
staci,64877,k,05,C12,stalls,max,838023.0
staci,64877,k,05,C12,stalls,avg,643206.2666666667
staci,64877,k,05,C12,spf,min,0.4634510604445912
staci,64877,k,05,C12,spf,max,5.727970744420002
staci,64877,k,05,C12,spf,avg,4.16924432630028
staci,64877,b,05,G03,flits,min,10599.0
staci,64877,b,05,G03,flits,max,67277.0
staci,64877,b,05,G03,flits,avg,38938.0
staci,64877,b,05,G03,stalls,min,142.0
staci,64877,b,05,G03,stalls,max,579.0
staci,64877,b,05,G03,stalls,avg,360.5
staci,64877,b,05,G03,spf,min,0.002110676754314253
staci,64877,b,05,G03,spf,max,0.05462779507500708
staci,64877,b,05,G03,spf,avg,0.028369235914660666
staci,64877,k,05,C09,flits,min,110393.0
staci,64877,k,05,C09,flits,max,192269.0
staci,64877,k,05,C09,flits,avg,155887.06666666668
staci,64877,k,05,C09,stalls,min,84120.0
staci,64877,k,05,C09,stalls,max,830186.0
staci,64877,k,05,C09,stalls,avg,632157.5333333333
staci,64877,k,05,C09,spf,min,0.4375120274199169
staci,64877,k,05,C09,spf,max,5.769801471057615
staci,64877,k,05,C09,spf,avg,4.120573082726186
staci,64877,k,10,C10,flits,min,154830.0
staci,64877,k,10,C10,flits,max,379940.0
staci,64877,k,10,C10,flits,avg,236106.9111111111
staci,64877,k,10,C10,stalls,min,91468.0
staci,64877,k,10,C10,stalls,max,819531.0
staci,64877,k,10,C10,stalls,avg,542667.6222222223
staci,64877,k,10,C10,spf,min,0.4363562369188387
staci,64877,k,10,C10,spf,max,4.690217018061946
staci,64877,k,10,C10,spf,avg,2.3966225463452084
staci,64877,k,05,C10,flits,min,151108.0
staci,64877,k,05,C10,flits,max,185349.0
staci,64877,k,05,C10,flits,avg,168481.73333333334
staci,64877,k,05,C10,stalls,min,126827.0
staci,64877,k,05,C10,stalls,max,962938.0
staci,64877,k,05,C10,stalls,avg,767988.2666666667
staci,64877,k,05,C10,spf,min,0.8027939891886418
staci,64877,k,05,C10,spf,max,6.193581239708226
staci,64877,k,05,C10,spf,avg,4.564573629032363
staci,64877,b,09,G14,flits,min,15706.0
staci,64877,b,09,G14,flits,max,43265.0
staci,64877,b,09,G14,flits,avg,26553.75
staci,64877,b,09,G14,stalls,min,1.0
staci,64877,b,09,G14,stalls,max,1036.0
staci,64877,b,09,G14,stalls,avg,323.75
staci,64877,b,09,G14,spf,min,5.3484516232550676e-05
staci,64877,b,09,G14,spf,max,0.023945452444238992
staci,64877,b,09,G14,spf,avg,0.008724565801613597
staci,64877,k,10,C11,flits,min,156022.0
staci,64877,k,10,C11,flits,max,393493.0
staci,64877,k,10,C11,flits,avg,236654.3777777778
staci,64877,k,10,C11,stalls,min,44824.0
staci,64877,k,10,C11,stalls,max,912860.0
staci,64877,k,10,C11,stalls,avg,563433.1555555556
staci,64877,k,10,C11,spf,min,0.26423480726492454
staci,64877,k,10,C11,spf,max,4.117954871480255
staci,64877,k,10,C11,spf,avg,2.4942287384176645
