sg,sr,sg,dg,dr,dc,color,value
10,4,0,10,5,0,k,0.007444
11,4,0,11,5,0,k,0.009494
12,4,0,12,5,0,k,0.011237
13,4,0,13,5,0,k,0.009829
14,4,0,14,5,0,k,0.007429
0,4,0,0,5,0,k,0.583712
1,4,0,1,5,0,k,0.540717
2,4,0,2,5,0,k,0.571820
3,4,0,3,5,0,k,0.554657
4,4,0,4,5,0,k,0.556347
5,4,0,5,5,0,k,0.573889
6,4,0,6,5,0,k,0.545834
7,4,0,7,5,0,k,0.003325
8,4,0,8,5,0,k,0.007132
9,4,0,9,5,0,k,0.006697
10,4,0,10,5,0,k,0.006356
11,4,0,11,5,0,k,0.007681
12,4,0,12,5,0,k,0.011191
13,4,0,13,5,0,k,0.011898
14,4,0,14,5,0,k,0.006725
0,4,1,0,0,1,k,0.503139
1,4,1,1,0,1,k,0.514576
2,4,1,2,0,1,k,0.493960
3,4,1,3,0,1,k,0.508827
4,4,1,4,0,1,k,0.528692
5,4,1,5,0,1,k,0.522829
6,4,1,6,0,1,k,0.497206
7,4,1,7,0,1,k,0.239326
8,4,1,8,0,1,k,0.008773
9,4,1,9,0,1,k,0.004429
10,4,1,10,0,1,k,0.007328
11,4,1,11,0,1,k,0.014863
12,4,1,12,0,1,k,0.011701
13,4,1,13,0,1,k,0.011818
14,4,1,14,0,1,k,0.008360
0,4,1,0,0,1,k,0.544251
1,4,1,1,0,1,k,0.533227
2,4,1,2,0,1,k,0.517816
3,4,1,3,0,1,k,0.515801
4,4,1,4,0,1,k,0.535117
5,4,1,5,0,1,k,0.503154
6,4,1,6,0,1,k,0.494909
7,4,1,7,0,1,k,0.263789
8,4,1,8,0,1,k,0.008121
9,4,1,9,0,1,k,0.004621
10,4,1,10,0,1,k,0.006951
11,4,1,11,0,1,k,0.008370
12,4,1,12,0,1,k,0.008376
13,4,1,13,0,1,k,0.010574
14,4,1,14,0,1,k,0.009009
0,4,1,0,0,1,k,0.516030
1,4,1,1,0,1,k,0.517433
2,4,1,2,0,1,k,0.527074
3,4,1,3,0,1,k,0.515957
4,4,1,4,0,1,k,0.530185
5,4,1,5,0,1,k,0.472709
6,4,1,6,0,1,k,0.523180
7,4,1,7,0,1,k,0.245367
8,4,1,8,0,1,k,0.008573
9,4,1,9,0,1,k,0.004142
10,4,1,10,0,1,k,0.004712
11,4,1,11,0,1,k,0.007409
12,4,1,12,0,1,k,0.006587
13,4,1,13,0,1,k,0.013534
14,4,1,14,0,1,k,0.010833
0,4,1,0,1,1,k,0.466118
1,4,1,1,1,1,k,0.448568
2,4,1,2,1,1,k,0.451676
3,4,1,3,1,1,k,0.478664
4,4,1,4,1,1,k,0.484226
5,4,1,5,1,1,k,0.480242
6,4,1,6,1,1,k,0.467648
7,4,1,7,1,1,k,0.003331
8,4,1,8,1,1,k,0.007746
9,4,1,9,1,1,k,0.005301
10,4,1,10,1,1,k,0.005114
11,4,1,11,1,1,k,0.008281
12,4,1,12,1,1,k,0.009540
13,4,1,13,1,1,k,0.010279
14,4,1,14,1,1,k,0.007323
0,4,1,0,1,1,k,0.485294
1,4,1,1,1,1,k,0.463558
2,4,1,2,1,1,k,0.453582
3,4,1,3,1,1,k,0.479581
4,4,1,4,1,1,k,0.471555
5,4,1,5,1,1,k,0.444163
6,4,1,6,1,1,k,0.452569
7,4,1,7,1,1,k,0.003371
8,4,1,8,1,1,k,0.005849
9,4,1,9,1,1,k,0.006106
10,4,1,10,1,1,k,0.006020
11,4,1,11,1,1,k,0.009408
12,4,1,12,1,1,k,0.012116
13,4,1,13,1,1,k,0.008890
14,4,1,14,1,1,k,0.011148
0,4,1,0,1,1,k,0.475178
1,4,1,1,1,1,k,0.464372
2,4,1,2,1,1,k,0.481864
3,4,1,3,1,1,k,0.465355
4,4,1,4,1,1,k,0.471015
5,4,1,5,1,1,k,0.461763
6,4,1,6,1,1,k,0.465727
7,4,1,7,1,1,k,0.003370
8,4,1,8,1,1,k,0.006829
9,4,1,9,1,1,k,0.005710
10,4,1,10,1,1,k,0.003451
11,4,1,11,1,1,k,0.006827
12,4,1,12,1,1,k,0.015071
13,4,1,13,1,1,k,0.014079
14,4,1,14,1,1,k,0.011999
0,4,1,0,2,1,k,0.462005
1,4,1,1,2,1,k,0.473808
2,4,1,2,2,1,k,0.474018
3,4,1,3,2,1,k,0.461421
4,4,1,4,2,1,k,0.483330
5,4,1,5,2,1,k,0.470726
6,4,1,6,2,1,k,0.463612
7,4,1,7,2,1,k,0.006219
8,4,1,8,2,1,k,0.006390
9,4,1,9,2,1,k,0.010581
10,4,1,10,2,1,k,0.005268
11,4,1,11,2,1,k,0.008370
12,4,1,12,2,1,k,0.010689
13,4,1,13,2,1,k,0.010385
14,4,1,14,2,1,k,0.008988
0,4,1,0,2,1,k,0.460033
1,4,1,1,2,1,k,0.464738
2,4,1,2,2,1,k,0.478755
3,4,1,3,2,1,k,0.473003
4,4,1,4,2,1,k,0.482798
5,4,1,5,2,1,k,0.470308
6,4,1,6,2,1,k,0.478091
7,4,1,7,2,1,k,0.003302
8,4,1,8,2,1,k,0.006836
9,4,1,9,2,1,k,0.004593
10,4,1,10,2,1,k,0.006638
11,4,1,11,2,1,k,0.008318
12,4,1,12,2,1,k,0.014461
13,4,1,13,2,1,k,0.008237
14,4,1,14,2,1,k,0.009006
0,4,1,0,2,1,k,0.467857
1,4,1,1,2,1,k,0.445890
2,4,1,2,2,1,k,0.470747
3,4,1,3,2,1,k,0.486579
4,4,1,4,2,1,k,0.487947
5,4,1,5,2,1,k,0.476843
6,4,1,6,2,1,k,0.477954
7,4,1,7,2,1,k,0.006800
8,4,1,8,2,1,k,0.005351
9,4,1,9,2,1,k,0.005579
10,4,1,10,2,1,k,0.006325
11,4,1,11,2,1,k,0.008213
12,4,1,12,2,1,k,0.010118
13,4,1,13,2,1,k,0.010103
14,4,1,14,2,1,k,0.009547
0,4,1,0,3,1,k,0.676200
1,4,1,1,3,1,k,0.684328
2,4,1,2,3,1,k,0.682769
3,4,1,3,3,1,k,0.690353
4,4,1,4,3,1,k,0.690164
5,4,1,5,3,1,k,0.692516
6,4,1,6,3,1,k,0.677424
7,4,1,7,3,1,k,0.002243
8,4,1,8,3,1,k,0.010686
9,4,1,9,3,1,k,0.006861
10,4,1,10,3,1,k,0.004517
11,4,1,11,3,1,k,0.007414
12,4,1,12,3,1,k,0.013252
13,4,1,13,3,1,k,0.007989
14,4,1,14,3,1,k,0.006635
0,4,1,0,3,1,k,0.706580
1,4,1,1,3,1,k,0.689801
2,4,1,2,3,1,k,0.696231
3,4,1,3,3,1,k,0.683427
4,4,1,4,3,1,k,0.686265
5,4,1,5,3,1,k,0.698752
6,4,1,6,3,1,k,0.697644
7,4,1,7,3,1,k,0.003589
8,4,1,8,3,1,k,0.010775
9,4,1,9,3,1,k,0.004175
10,4,1,10,3,1,k,0.004553
11,4,1,11,3,1,k,0.007962
12,4,1,12,3,1,k,0.009199
13,4,1,13,3,1,k,0.010661
14,4,1,14,3,1,k,0.012285
0,4,1,0,3,1,k,0.681840
1,4,1,1,3,1,k,0.693195
2,4,1,2,3,1,k,0.685836
3,4,1,3,3,1,k,0.670393
4,4,1,4,3,1,k,0.683957
5,4,1,5,3,1,k,0.673731
6,4,1,6,3,1,k,0.682511
7,4,1,7,3,1,k,0.005618
8,4,1,8,3,1,k,0.009285
9,4,1,9,3,1,k,0.007379
10,4,1,10,3,1,k,0.008995
11,4,1,11,3,1,k,0.022733
12,4,1,12,3,1,k,0.010176
13,4,1,13,3,1,k,0.010592
14,4,1,14,3,1,k,0.009605
0,4,1,0,4,0,g,0.638695
1,4,1,1,4,0,g,0.707055
2,4,1,2,4,0,g,0.656063
3,4,1,3,4,0,g,0.661895
4,4,1,4,4,0,g,0.667166
5,4,1,5,4,0,g,0.677248
6,4,1,6,4,0,g,0.669434
7,4,1,7,4,0,g,0.043666
8,4,1,8,4,0,g,0.005346
9,4,1,9,4,0,g,0.005048
10,4,1,10,4,0,g,0.006082
11,4,1,11,4,0,g,0.009409
12,4,1,12,4,0,g,0.011277
13,4,1,13,4,0,g,0.011918
14,4,1,14,4,0,g,0.010140
0,4,1,0,4,2,g,0.673896
1,4,1,1,4,2,g,0.674216
2,4,1,2,4,2,g,0.695682
3,4,1,3,4,2,g,0.660672
4,4,1,4,4,2,g,0.671273
5,4,1,5,4,2,g,0.677300
6,4,1,6,4,2,g,0.670754
7,4,1,7,4,2,g,0.059238
8,4,1,8,4,2,g,0.009167
9,4,1,9,4,2,g,0.007269
10,4,1,10,4,2,g,0.004209
11,4,1,11,4,2,g,0.005773
12,4,1,12,4,2,g,0.013664
13,4,1,13,4,2,g,0.018699
14,4,1,14,4,2,g,0.011641
0,4,1,0,4,3,g,0.683508
1,4,1,1,4,3,g,0.672834
2,4,1,2,4,3,g,0.704006
3,4,1,3,4,3,g,0.678002
4,4,1,4,4,3,g,0.673268
5,4,1,5,4,3,g,0.686901
6,4,1,6,4,3,g,0.674252
7,4,1,7,4,3,g,0.056703
8,4,1,8,4,3,g,0.010879
9,4,1,9,4,3,g,0.005830
10,4,1,10,4,3,g,0.006000
11,4,1,11,4,3,g,0.014747
12,4,1,12,4,3,g,0.011826
13,4,1,13,4,3,g,0.016500
14,4,1,14,4,3,g,0.009805
0,4,1,0,4,4,g,0.765416
1,4,1,1,4,4,g,0.765993
2,4,1,2,4,4,g,0.751341
3,4,1,3,4,4,g,0.785786
4,4,1,4,4,4,g,0.743931
5,4,1,5,4,4,g,0.765942
6,4,1,6,4,4,g,0.765693
7,4,1,7,4,4,g,0.068271
8,4,1,8,4,4,g,0.010392
9,4,1,9,4,4,g,0.004373
10,4,1,10,4,4,g,0.005595
11,4,1,11,4,4,g,0.006951
12,4,1,12,4,4,g,0.015544
13,4,1,13,4,4,g,0.013712
14,4,1,14,4,4,g,0.008800
0,4,1,0,4,5,g,0.732188
1,4,1,1,4,5,g,0.733913
2,4,1,2,4,5,g,0.730366
3,4,1,3,4,5,g,0.736994
4,4,1,4,4,5,g,0.730557
5,4,1,5,4,5,g,0.731843
6,4,1,6,4,5,g,0.731630
7,4,1,7,4,5,g,0.070302
8,4,1,8,4,5,g,0.007632
9,4,1,9,4,5,g,0.005414
10,4,1,10,4,5,g,0.005226
11,4,1,11,4,5,g,0.005594
12,4,1,12,4,5,g,0.009107
13,4,1,13,4,5,g,0.008858
14,4,1,14,4,5,g,0.007272
0,4,1,0,4,6,g,0.514511
1,4,1,1,4,6,g,0.528444
2,4,1,2,4,6,g,0.487198
3,4,1,3,4,6,g,0.521342
4,4,1,4,4,6,g,0.603825
5,4,1,5,4,6,g,0.512803
6,4,1,6,4,6,g,0.527424
7,4,1,7,4,6,g,0.051178
8,4,1,8,4,6,g,0.008129
9,4,1,9,4,6,g,0.004335
10,4,1,10,4,6,g,0.006327
11,4,1,11,4,6,g,0.010095
12,4,1,12,4,6,g,0.017743
13,4,1,13,4,6,g,0.011831
14,4,1,14,4,6,g,0.010222
0,4,1,0,4,7,g,0.631762
1,4,1,1,4,7,g,0.575633
2,4,1,2,4,7,g,0.615023
3,4,1,3,4,7,g,0.579700
4,4,1,4,4,7,g,0.645940
5,4,1,5,4,7,g,0.594889
6,4,1,6,4,7,g,0.583613
7,4,1,7,4,7,g,0.051821
8,4,1,8,4,7,g,0.011022
9,4,1,9,4,7,g,0.004827
10,4,1,10,4,7,g,0.006297
11,4,1,11,4,7,g,0.007672
12,4,1,12,4,7,g,0.007275
13,4,1,13,4,7,g,0.014607
14,4,1,14,4,7,g,0.012688
0,4,1,0,4,8,g,0.726582
1,4,1,1,4,8,g,0.720914
2,4,1,2,4,8,g,0.724661
3,4,1,3,4,8,g,0.728612
4,4,1,4,4,8,g,0.720809
5,4,1,5,4,8,g,0.717158
6,4,1,6,4,8,g,0.723306
7,4,1,7,4,8,g,0.092860
8,4,1,8,4,8,g,0.008952
9,4,1,9,4,8,g,0.007221
10,4,1,10,4,8,g,0.005904
11,4,1,11,4,8,g,0.007426
12,4,1,12,4,8,g,0.033071
13,4,1,13,4,8,g,0.015092
14,4,1,14,4,8,g,0.013251
0,4,1,0,4,9,g,0.722025
1,4,1,1,4,9,g,0.720527
2,4,1,2,4,9,g,0.718514
3,4,1,3,4,9,g,0.730491
4,4,1,4,4,9,g,0.715797
5,4,1,5,4,9,g,0.718896
6,4,1,6,4,9,g,0.716196
7,4,1,7,4,9,g,0.125487
8,4,1,8,4,9,g,0.005403
9,4,1,9,4,9,g,0.006370
10,4,1,10,4,9,g,0.005619
11,4,1,11,4,9,g,0.011476
12,4,1,12,4,9,g,0.007373
13,4,1,13,4,9,g,0.010763
14,4,1,14,4,9,g,0.009837
0,4,1,0,4,10,g,0.723009
1,4,1,1,4,10,g,0.721385
2,4,1,2,4,10,g,0.722294
3,4,1,3,4,10,g,0.730557
4,4,1,4,4,10,g,0.717042
5,4,1,5,4,10,g,0.730345
6,4,1,6,4,10,g,0.725457
7,4,1,7,4,10,g,0.110333
8,4,1,8,4,10,g,0.009909
9,4,1,9,4,10,g,0.005929
10,4,1,10,4,10,g,0.006553
11,4,1,11,4,10,g,0.006876
12,4,1,12,4,10,g,0.012486
13,4,1,13,4,10,g,0.009952
14,4,1,14,4,10,g,0.008454
0,4,1,0,4,11,g,0.582271
1,4,1,1,4,11,g,0.622808
2,4,1,2,4,11,g,0.625741
3,4,1,3,4,11,g,0.627329
4,4,1,4,4,11,g,0.600451
5,4,1,5,4,11,g,0.590799
6,4,1,6,4,11,g,0.639408
7,4,1,7,4,11,g,0.043231
8,4,1,8,4,11,g,0.008065
9,4,1,9,4,11,g,0.008886
10,4,1,10,4,11,g,0.009224
11,4,1,11,4,11,g,0.015054
12,4,1,12,4,11,g,0.011841
13,4,1,13,4,11,g,0.014321
14,4,1,14,4,11,g,0.009146
0,4,1,0,4,12,g,0.645252
1,4,1,1,4,12,g,0.568535
2,4,1,2,4,12,g,0.540717
3,4,1,3,4,12,g,0.543388
4,4,1,4,4,12,g,0.542042
5,4,1,5,4,12,g,0.550065
6,4,1,6,4,12,g,0.525925
7,4,1,7,4,12,g,0.061717
8,4,1,8,4,12,g,0.007416
9,4,1,9,4,12,g,0.004607
10,4,1,10,4,12,g,0.005743
11,4,1,11,4,12,g,0.011230
12,4,1,12,4,12,g,0.011381
13,4,1,13,4,12,g,0.008601
14,4,1,14,4,12,g,0.006166
0,4,1,0,4,13,g,0.702995
1,4,1,1,4,13,g,0.717773
2,4,1,2,4,13,g,0.719439
3,4,1,3,4,13,g,0.718699
4,4,1,4,4,13,g,0.710026
5,4,1,5,4,13,g,0.723779
6,4,1,6,4,13,g,0.715276
7,4,1,7,4,13,g,0.080616
8,4,1,8,4,13,g,0.008488
9,4,1,9,4,13,g,0.011685
10,4,1,10,4,13,g,0.007110
11,4,1,11,4,13,g,0.010152
12,4,1,12,4,13,g,0.009481
13,4,1,13,4,13,g,0.012835
14,4,1,14,4,13,g,0.008992
0,4,1,0,4,14,g,0.775698
1,4,1,1,4,14,g,0.715270
2,4,1,2,4,14,g,0.723754
3,4,1,3,4,14,g,0.725225
4,4,1,4,4,14,g,0.711709
5,4,1,5,4,14,g,0.724177
6,4,1,6,4,14,g,0.715436
7,4,1,7,4,14,g,0.061959
8,4,1,8,4,14,g,0.010187
9,4,1,9,4,14,g,0.006196
10,4,1,10,4,14,g,0.007493
11,4,1,11,4,14,g,0.013712
12,4,1,12,4,14,g,0.013204
13,4,1,13,4,14,g,0.010365
14,4,1,14,4,14,g,0.011117
0,4,1,0,4,15,g,0.676852
1,4,1,1,4,15,g,0.663694
2,4,1,2,4,15,g,0.633111
3,4,1,3,4,15,g,0.654512
4,4,1,4,4,15,g,0.642328
5,4,1,5,4,15,g,0.648002
6,4,1,6,4,15,g,0.649802
7,4,1,7,4,15,g,0.056646
8,4,1,8,4,15,g,0.009528
9,4,1,9,4,15,g,0.007638
10,4,1,10,4,15,g,0.008499
11,4,1,11,4,15,g,0.006529
12,4,1,12,4,15,g,0.008628
13,4,1,13,4,15,g,0.011225
14,4,1,14,4,15,g,0.008405
0,4,1,0,5,1,k,0.570139
1,4,1,1,5,1,k,0.544433
2,4,1,2,5,1,k,0.582855
3,4,1,3,5,1,k,0.573147
4,4,1,4,5,1,k,0.545914
5,4,1,5,5,1,k,0.538878
6,4,1,6,5,1,k,0.544916
7,4,1,7,5,1,k,0.005126
8,4,1,8,5,1,k,0.011463
9,4,1,9,5,1,k,0.006588
10,4,1,10,5,1,k,0.005596
11,4,1,11,5,1,k,0.012613
12,4,1,12,5,1,k,0.016054
13,4,1,13,5,1,k,0.007337
14,4,1,14,5,1,k,0.010675
0,4,1,0,5,1,k,0.557052
1,4,1,1,5,1,k,0.555157
2,4,1,2,5,1,k,0.537013
3,4,1,3,5,1,k,0.571654
4,4,1,4,5,1,k,0.534134
5,4,1,5,5,1,k,0.547390
6,4,1,6,5,1,k,0.543334
7,4,1,7,5,1,k,0.004231
8,4,1,8,5,1,k,0.024174
9,4,1,9,5,1,k,0.006351
10,4,1,10,5,1,k,0.007218
11,4,1,11,5,1,k,0.022443
12,4,1,12,5,1,k,0.008047
13,4,1,13,5,1,k,0.010392
14,4,1,14,5,1,k,0.007160
0,4,1,0,5,1,k,0.564009
1,4,1,1,5,1,k,0.560312
2,4,1,2,5,1,k,0.522568
3,4,1,3,5,1,k,0.562751
4,4,1,4,5,1,k,0.558242
5,4,1,5,5,1,k,0.572057
6,4,1,6,5,1,k,0.534969
7,4,1,7,5,1,k,0.005805
8,4,1,8,5,1,k,0.006845
9,4,1,9,5,1,k,0.005008
10,4,1,10,5,1,k,0.005324
11,4,1,11,5,1,k,0.007801
12,4,1,12,5,1,k,0.007158
13,4,1,13,5,1,k,0.006439
14,4,1,14,5,1,k,0.007758
0,4,2,0,0,2,k,0.505890
1,4,2,1,0,2,k,0.501557
2,4,2,2,0,2,k,0.517515
3,4,2,3,0,2,k,0.475609
4,4,2,4,0,2,k,0.485023
5,4,2,5,0,2,k,0.496546
6,4,2,6,0,2,k,0.500596
7,4,2,7,0,2,k,0.225401
8,4,2,8,0,2,k,0.006185
9,4,2,9,0,2,k,0.003638
10,4,2,10,0,2,k,0.004834
11,4,2,11,0,2,k,0.008497
12,4,2,12,0,2,k,0.034009
13,4,2,13,0,2,k,0.011332
14,4,2,14,0,2,k,0.007499
0,4,2,0,0,2,k,0.495162
1,4,2,1,0,2,k,0.466280
2,4,2,2,0,2,k,0.529254
3,4,2,3,0,2,k,0.465507
4,4,2,4,0,2,k,0.474190
5,4,2,5,0,2,k,0.497167
6,4,2,6,0,2,k,0.498818
7,4,2,7,0,2,k,0.204968
8,4,2,8,0,2,k,0.013850
9,4,2,9,0,2,k,0.004611
10,4,2,10,0,2,k,0.005840
11,4,2,11,0,2,k,0.006511
12,4,2,12,0,2,k,0.009667
13,4,2,13,0,2,k,0.006831
14,4,2,14,0,2,k,0.014530
0,4,2,0,0,2,k,0.516037
1,4,2,1,0,2,k,0.492838
2,4,2,2,0,2,k,0.509468
3,4,2,3,0,2,k,0.505612
4,4,2,4,0,2,k,0.507007
5,4,2,5,0,2,k,0.471718
6,4,2,6,0,2,k,0.476741
7,4,2,7,0,2,k,0.215102
8,4,2,8,0,2,k,0.008386
9,4,2,9,0,2,k,0.023329
10,4,2,10,0,2,k,0.006505
11,4,2,11,0,2,k,0.006625
12,4,2,12,0,2,k,0.012905
13,4,2,13,0,2,k,0.009613
14,4,2,14,0,2,k,0.013640
0,4,2,0,1,2,k,0.477501
1,4,2,1,1,2,k,0.460143
2,4,2,2,1,2,k,0.473745
3,4,2,3,1,2,k,0.466102
4,4,2,4,1,2,k,0.481617
5,4,2,5,1,2,k,0.471151
6,4,2,6,1,2,k,0.455587
7,4,2,7,1,2,k,0.005654
8,4,2,8,1,2,k,0.010080
9,4,2,9,1,2,k,0.004461
10,4,2,10,1,2,k,0.005337
11,4,2,11,1,2,k,0.007917
12,4,2,12,1,2,k,0.009771
13,4,2,13,1,2,k,0.010405
14,4,2,14,1,2,k,0.007328
0,4,2,0,1,2,k,0.480257
1,4,2,1,1,2,k,0.475793
2,4,2,2,1,2,k,0.461348
3,4,2,3,1,2,k,0.483653
4,4,2,4,1,2,k,0.481923
5,4,2,5,1,2,k,0.480428
6,4,2,6,1,2,k,0.455867
7,4,2,7,1,2,k,0.002572
8,4,2,8,1,2,k,0.006662
9,4,2,9,1,2,k,0.006691
10,4,2,10,1,2,k,0.005205
11,4,2,11,1,2,k,0.005719
12,4,2,12,1,2,k,0.006643
13,4,2,13,1,2,k,0.011180
14,4,2,14,1,2,k,0.006176
0,4,2,0,1,2,k,0.479944
1,4,2,1,1,2,k,0.468659
2,4,2,2,1,2,k,0.469583
3,4,2,3,1,2,k,0.453204
4,4,2,4,1,2,k,0.490705
5,4,2,5,1,2,k,0.467023
6,4,2,6,1,2,k,0.475169
7,4,2,7,1,2,k,0.007097
8,4,2,8,1,2,k,0.007484
9,4,2,9,1,2,k,0.011666
10,4,2,10,1,2,k,0.005465
11,4,2,11,1,2,k,0.020921
12,4,2,12,1,2,k,0.009402
13,4,2,13,1,2,k,0.009798
14,4,2,14,1,2,k,0.009553
0,4,2,0,2,2,k,0.472794
1,4,2,1,2,2,k,0.438621
2,4,2,2,2,2,k,0.443448
3,4,2,3,2,2,k,0.466300
4,4,2,4,2,2,k,0.461806
5,4,2,5,2,2,k,0.490201
6,4,2,6,2,2,k,0.450972
7,4,2,7,2,2,k,0.003891
8,4,2,8,2,2,k,0.007201
9,4,2,9,2,2,k,0.005126
10,4,2,10,2,2,k,0.007859
11,4,2,11,2,2,k,0.005674
12,4,2,12,2,2,k,0.016056
13,4,2,13,2,2,k,0.010161
14,4,2,14,2,2,k,0.013254
0,4,2,0,2,2,k,0.455762
1,4,2,1,2,2,k,0.467894
2,4,2,2,2,2,k,0.464493
3,4,2,3,2,2,k,0.474328
4,4,2,4,2,2,k,0.463863
5,4,2,5,2,2,k,0.491797
6,4,2,6,2,2,k,0.460640
7,4,2,7,2,2,k,0.006267
8,4,2,8,2,2,k,0.010756
9,4,2,9,2,2,k,0.007010
10,4,2,10,2,2,k,0.005144
11,4,2,11,2,2,k,0.005111
12,4,2,12,2,2,k,0.013554
13,4,2,13,2,2,k,0.012833
14,4,2,14,2,2,k,0.008045
0,4,2,0,2,2,k,0.470245
1,4,2,1,2,2,k,0.491889
2,4,2,2,2,2,k,0.456979
3,4,2,3,2,2,k,0.480918
4,4,2,4,2,2,k,0.471567
5,4,2,5,2,2,k,0.473264
6,4,2,6,2,2,k,0.493588
7,4,2,7,2,2,k,0.006404
8,4,2,8,2,2,k,0.009622
9,4,2,9,2,2,k,0.009057
10,4,2,10,2,2,k,0.007365
11,4,2,11,2,2,k,0.004231
12,4,2,12,2,2,k,0.006980
13,4,2,13,2,2,k,0.009522
14,4,2,14,2,2,k,0.007290
0,4,2,0,3,2,k,0.600642
1,4,2,1,3,2,k,0.620849
2,4,2,2,3,2,k,0.619090
3,4,2,3,3,2,k,0.618923
4,4,2,4,3,2,k,0.605735
5,4,2,5,3,2,k,0.618262
6,4,2,6,3,2,k,0.585559
7,4,2,7,3,2,k,0.005690
8,4,2,8,3,2,k,0.008990
9,4,2,9,3,2,k,0.009291
10,4,2,10,3,2,k,0.004659
11,4,2,11,3,2,k,0.007073
12,4,2,12,3,2,k,0.010119
13,4,2,13,3,2,k,0.009139
14,4,2,14,3,2,k,0.007372
0,4,2,0,3,2,k,0.596456
1,4,2,1,3,2,k,0.598325
2,4,2,2,3,2,k,0.589162
3,4,2,3,3,2,k,0.624906
4,4,2,4,3,2,k,0.588217
5,4,2,5,3,2,k,0.592735
6,4,2,6,3,2,k,0.606798
7,4,2,7,3,2,k,0.004077
8,4,2,8,3,2,k,0.008621
9,4,2,9,3,2,k,0.010019
10,4,2,10,3,2,k,0.005463
11,4,2,11,3,2,k,0.009386
12,4,2,12,3,2,k,0.012692
13,4,2,13,3,2,k,0.014967
14,4,2,14,3,2,k,0.004749
0,4,2,0,3,2,k,0.602910
1,4,2,1,3,2,k,0.597574
2,4,2,2,3,2,k,0.600484
3,4,2,3,3,2,k,0.591647
4,4,2,4,3,2,k,0.626276
5,4,2,5,3,2,k,0.612238
6,4,2,6,3,2,k,0.595329
7,4,2,7,3,2,k,0.004216
8,4,2,8,3,2,k,0.007877
9,4,2,9,3,2,k,0.006906
10,4,2,10,3,2,k,0.004781
11,4,2,11,3,2,k,0.006007
12,4,2,12,3,2,k,0.010070
13,4,2,13,3,2,k,0.007582
14,4,2,14,3,2,k,0.005269
0,4,2,0,4,0,g,0.687534
1,4,2,1,4,0,g,0.707937
2,4,2,2,4,0,g,0.699420
3,4,2,3,4,0,g,0.680746
4,4,2,4,4,0,g,0.686664
5,4,2,5,4,0,g,0.683793
6,4,2,6,4,0,g,0.685469
7,4,2,7,4,0,g,0.069853
8,4,2,8,4,0,g,0.008169
9,4,2,9,4,0,g,0.006363
10,4,2,10,4,0,g,0.005917
11,4,2,11,4,0,g,0.005169
12,4,2,12,4,0,g,0.010831
13,4,2,13,4,0,g,0.011902
14,4,2,14,4,0,g,0.016073
0,4,2,0,4,1,g,0.684885
1,4,2,1,4,1,g,0.676876
2,4,2,2,4,1,g,0.692495
3,4,2,3,4,1,g,0.671084
4,4,2,4,4,1,g,0.673632
5,4,2,5,4,1,g,0.674957
6,4,2,6,4,1,g,0.676914
7,4,2,7,4,1,g,0.059301
8,4,2,8,4,1,g,0.007666
9,4,2,9,4,1,g,0.007925
10,4,2,10,4,1,g,0.007594
11,4,2,11,4,1,g,0.006432
12,4,2,12,4,1,g,0.023600
13,4,2,13,4,1,g,0.013773
14,4,2,14,4,1,g,0.009550
0,4,2,0,4,3,g,0.648621
1,4,2,1,4,3,g,0.637408
2,4,2,2,4,3,g,0.673688
3,4,2,3,4,3,g,0.668562
4,4,2,4,4,3,g,0.636024
5,4,2,5,4,3,g,0.680665
6,4,2,6,4,3,g,0.655262
7,4,2,7,4,3,g,0.051527
8,4,2,8,4,3,g,0.007552
9,4,2,9,4,3,g,0.005115
10,4,2,10,4,3,g,0.003857
11,4,2,11,4,3,g,0.008261
12,4,2,12,4,3,g,0.011075
13,4,2,13,4,3,g,0.012764
14,4,2,14,4,3,g,0.008421
0,4,2,0,4,4,g,0.672276
1,4,2,1,4,4,g,0.686735
2,4,2,2,4,4,g,0.683537
3,4,2,3,4,4,g,0.689556
4,4,2,4,4,4,g,0.670143
5,4,2,5,4,4,g,0.686703
6,4,2,6,4,4,g,0.679883
7,4,2,7,4,4,g,0.077297
8,4,2,8,4,4,g,0.009060
9,4,2,9,4,4,g,0.005598
10,4,2,10,4,4,g,0.005786
11,4,2,11,4,4,g,0.005738
12,4,2,12,4,4,g,0.014947
13,4,2,13,4,4,g,0.011340
14,4,2,14,4,4,g,0.008324
0,4,2,0,4,5,g,0.760903
1,4,2,1,4,5,g,0.781275
2,4,2,2,4,5,g,0.777967
3,4,2,3,4,5,g,0.775616
4,4,2,4,4,5,g,0.775694
5,4,2,5,4,5,g,0.762981
6,4,2,6,4,5,g,0.776112
7,4,2,7,4,5,g,0.070879
8,4,2,8,4,5,g,0.009942
9,4,2,9,4,5,g,0.006713
10,4,2,10,4,5,g,0.006625
11,4,2,11,4,5,g,0.006309
12,4,2,12,4,5,g,0.009126
13,4,2,13,4,5,g,0.011188
14,4,2,14,4,5,g,0.012321
0,4,2,0,4,6,g,0.724021
1,4,2,1,4,6,g,0.742970
2,4,2,2,4,6,g,0.735168
3,4,2,3,4,6,g,0.742295
4,4,2,4,4,6,g,0.728510
5,4,2,5,4,6,g,0.737461
6,4,2,6,4,6,g,0.729163
7,4,2,7,4,6,g,0.055139
8,4,2,8,4,6,g,0.008328
9,4,2,9,4,6,g,0.006886
