sg,sr,sc,dg,dr,dc,color,bytes,job0,job1,job2,job3,job4,job5,job6,job7
11,3,15,11,0,15,k,539.952390,46.584422,0.089865,4.339146,64.256771,395.806212,0.417565,7.081806,21.376603
12,3,15,12,0,15,k,242.808642,41.860888,0.077410,5.992607,57.203388,106.644682,0.223491,6.072538,24.733639
13,3,15,13,0,15,k,448.902575,67.999656,0.139151,0.693553,115.055522,231.011458,2.677231,11.169571,20.156433
14,3,15,14,0,15,k,294.850306,67.802879,0.116727,2.643825,86.567420,68.955583,38.078078,9.282721,21.403072
15,3,15,15,0,15,k,881.707865,34.158446,0.042952,0.049836,250.036655,588.409655,0.766789,4.007259,4.236274
0,3,15,0,1,15,k,89.771006,87.911546,0.035590,0.019953,0.277212,0.789112,0.014372,0.289783,0.433438
1,3,15,1,1,15,k,71.626572,71.347085,0.112462,0.000000,0.000000,0.000000,0.000000,0.167025,0.000000
2,3,15,2,1,15,k,17.233907,15.906641,1.327266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,3,15,3,1,15,k,57.488369,0.007055,0.471307,0.000000,19.940162,0.000000,0.000000,37.069845,0.000000
4,3,15,4,1,15,k,170.269620,0.000000,0.076759,0.000000,118.297224,0.000000,0.000000,51.895637,0.000000
5,3,15,5,1,15,k,109.637651,0.000000,0.000000,0.000000,21.897524,0.000000,0.000000,87.740127,0.000000
6,3,15,6,1,15,k,314.806439,0.000000,0.000000,0.000000,307.434611,0.000000,0.000000,7.371827,0.000000
7,3,15,7,1,15,k,366.678205,0.000000,0.000000,0.000000,358.220495,0.000000,0.177459,4.335741,3.944510
8,3,15,8,1,15,k,88.286704,0.000000,0.000000,0.000000,29.411554,0.000000,2.767196,5.445889,50.662065
9,3,15,9,1,15,k,121.719273,0.000000,0.000000,0.000000,0.000000,49.317031,0.000000,0.000000,72.402242
10,3,15,10,1,15,k,366.682396,0.000000,0.000000,0.034736,0.000000,361.312927,0.000000,0.000000,5.334732
11,3,15,11,1,15,k,239.305966,0.000000,0.000000,0.341108,0.000000,226.437330,0.000000,0.000000,12.527528
12,3,15,12,1,15,k,94.678565,0.000000,0.000000,0.064831,0.000000,94.197349,0.000000,0.000000,0.416386
13,3,15,13,1,15,k,65.034836,0.000000,0.000000,0.044031,0.000000,6.983350,0.191259,0.000000,57.816197
14,3,15,14,1,15,k,17.300960,0.000000,0.000000,0.152497,0.000000,0.000000,6.193788,0.000000,10.954674
15,3,15,15,1,15,k,74.933811,0.013434,0.008336,0.016189,65.851488,3.171407,0.598666,1.017155,4.257136
0,3,15,0,2,15,k,95.165600,94.648936,0.037540,0.014635,0.138334,0.161651,0.010936,0.153569,0.000000
1,3,15,1,2,15,k,75.580441,75.147081,0.132958,0.000000,0.000000,0.000000,0.000000,0.300402,0.000000
2,3,15,2,2,15,k,24.468100,24.314113,0.153988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,3,15,3,2,15,k,61.522969,0.000000,0.277374,0.000000,14.801069,0.000000,0.000000,46.444526,0.000000
4,3,15,4,2,15,k,253.354321,0.000000,0.039182,0.000000,242.990953,0.000000,0.000000,10.324186,0.000000
5,3,15,5,2,15,k,150.803932,0.000000,0.000000,0.000000,11.268866,0.000000,0.000000,139.535066,0.000000
6,3,15,6,2,15,k,287.833775,0.000000,0.000000,0.000000,195.672989,0.000000,0.000000,92.160785,0.000000
7,3,15,7,2,15,k,202.212253,0.000000,0.000000,0.000000,73.992533,0.000000,0.370353,3.403646,124.445721
8,3,15,8,2,15,k,92.874303,0.000000,0.000000,0.000000,35.683752,0.000000,0.458619,3.591690,53.140241
9,3,15,9,2,15,k,151.305559,0.000000,0.000000,0.000000,0.000000,123.479464,0.000000,0.000000,27.826095
10,3,15,10,2,15,k,500.943485,0.000000,0.000000,0.021342,0.000000,497.808113,0.000000,0.000000,3.114030
11,3,15,11,2,15,k,286.412628,0.000000,0.000000,0.028043,0.000000,280.951693,0.000000,0.000000,5.432892
12,3,15,12,2,15,k,51.273086,0.000000,0.000000,3.688456,0.000000,44.690603,0.000000,0.000000,2.894027
13,3,15,13,2,15,k,43.695788,0.000000,0.000000,3.087305,0.000000,8.655909,0.831619,0.000000,31.120954
14,3,15,14,2,15,k,4.910415,0.000000,0.000000,0.312947,0.000000,0.000000,4.597469,0.000000,0.000000
15,3,15,15,2,15,k,50.475853,0.017811,0.026590,0.026057,14.793268,22.884822,3.526572,3.510551,5.690182
0,3,15,0,3,0,g,27.604001,25.270164,0.492083,0.005512,1.013026,0.697049,0.012051,0.055401,0.058715
1,3,15,1,3,0,g,49.105580,46.136666,0.471978,0.003490,1.204146,1.004828,0.012476,0.135154,0.136842
2,3,15,2,3,0,g,45.906565,41.947739,0.517193,0.005527,1.717158,1.248926,0.020195,0.226618,0.223207
3,3,15,3,3,0,g,39.345513,11.785771,0.842610,0.017622,2.384950,3.167550,0.057498,20.354864,0.734647
4,3,15,4,3,0,g,64.594106,10.094995,0.906128,0.006781,12.638280,1.616706,0.022251,38.995508,0.313457
5,3,15,5,3,0,g,153.503417,17.221415,0.012149,0.013768,5.837711,2.333548,0.054431,127.387797,0.642597
6,3,15,6,3,0,g,197.895348,15.865573,0.010509,0.011504,88.350489,2.693482,0.028206,90.530346,0.405238
7,3,15,7,3,0,g,144.635038,11.660479,0.009661,0.005862,102.336533,1.319585,0.013814,2.002258,27.286846
8,3,15,8,3,0,g,110.027241,12.633483,0.010047,0.004796,62.287557,1.656959,0.154898,1.245955,32.033547
9,3,15,9,3,0,g,154.641986,9.840398,0.007430,0.007837,1.711841,108.236008,0.022150,0.363079,34.453244
10,3,15,10,3,0,g,208.193589,16.027119,0.010041,0.009158,1.835416,187.796959,0.032245,0.535126,1.947525
11,3,15,11,3,0,g,46.945235,15.769132,0.008319,1.952271,2.970916,21.623401,0.035061,0.528754,4.057382
12,3,15,12,3,0,g,28.113939,12.891937,0.010223,4.199769,1.689362,8.520695,0.022685,0.410388,0.368880
13,3,15,13,3,0,g,38.460461,21.498732,0.013531,2.855624,4.177953,2.086670,3.422744,0.658737,3.746470
14,3,15,14,3,0,g,32.857034,20.743131,0.018093,0.045519,2.638195,2.950646,5.329354,0.650010,0.482086
15,3,15,15,3,0,g,39.220213,11.636550,0.004483,0.001181,10.741929,12.950834,3.611428,0.149784,0.124024
0,3,15,0,3,1,g,92.922857,91.507372,0.000888,0.000663,0.717769,0.561036,0.005771,0.085358,0.044001
1,3,15,1,3,1,g,47.429418,44.573353,0.426999,0.001405,1.227496,0.975485,0.007214,0.115878,0.101587
2,3,15,2,3,1,g,43.385218,40.167779,0.493332,0.002336,0.946571,1.424619,0.014214,0.205695,0.130672
3,3,15,3,3,1,g,44.054576,11.676123,1.154186,0.010447,2.060170,2.527124,0.058502,25.973474,0.594549
4,3,15,4,3,1,g,85.220547,11.476499,0.037310,0.003763,8.102022,1.008439,0.016370,64.440841,0.135303
5,3,15,5,3,1,g,109.120940,16.077520,0.010846,0.004818,4.985539,1.351840,0.036035,86.356383,0.297959
6,3,15,6,3,1,g,289.401574,14.539249,0.009521,0.006506,270.302492,1.426634,0.029620,2.791881,0.295671
7,3,15,7,3,1,g,133.737753,12.528145,0.007977,0.002891,84.404451,0.913220,0.055021,2.040181,33.785866
8,3,15,8,3,1,g,77.312698,13.011787,0.006676,0.002716,1.244339,0.906416,0.148518,0.442918,61.549328
9,3,15,9,3,1,g,190.508028,10.708447,0.007799,0.003115,0.864667,145.205363,0.014607,0.435195,33.268837
10,3,15,10,3,1,g,164.469461,14.483800,0.011001,0.003264,0.856146,127.553284,0.021661,0.536492,21.003813
11,3,15,11,3,1,g,72.322330,14.409376,0.008707,0.272433,1.600378,20.513308,0.027049,0.627771,34.863309
12,3,15,12,3,1,g,44.783439,12.997412,0.007747,0.924076,0.912181,6.376324,0.013669,0.434957,23.117073
13,3,15,13,3,1,g,36.450810,21.069172,0.015999,0.609807,2.086696,2.401459,3.430342,0.836049,6.001287
14,3,15,14,3,1,g,31.777089,22.301117,0.016383,0.073684,1.211803,1.854488,5.285272,0.898271,0.136072
15,3,15,15,3,1,g,84.616892,12.472852,0.039830,0.000000,45.435582,16.587090,0.279935,5.501550,4.300053
0,3,15,0,3,2,g,89.922861,88.348713,0.019413,0.029865,0.868834,0.517775,0.004770,0.091526,0.041965
1,3,15,1,3,2,g,13.836245,9.057314,2.340658,0.001598,1.331638,0.911236,0.010281,0.095062,0.088457
2,3,15,2,3,2,g,6.449790,1.887361,1.553879,0.003154,1.163545,1.569900,0.014221,0.088058,0.169671
3,3,15,3,3,2,g,26.099075,8.301939,1.318009,0.010662,3.905722,1.857231,0.047652,10.144812,0.513048
4,3,15,4,3,2,g,143.839572,8.331598,0.019876,0.004394,102.208171,0.627742,0.008010,32.498743,0.141037
5,3,15,5,3,2,g,164.055358,11.626925,0.010997,0.005413,121.210827,1.321235,0.029333,29.519992,0.330636
6,3,15,6,3,2,g,201.313889,10.273136,0.010159,0.008690,186.448150,0.940403,0.020303,3.341216,0.271831
7,3,15,7,3,2,g,164.878510,9.270703,0.010998,0.002412,132.272578,0.826841,0.008734,0.411534,22.074711
8,3,15,8,3,2,g,81.174411,9.997776,0.009973,0.001520,0.867524,0.497605,0.224998,0.321492,69.253523
9,3,15,9,3,2,g,85.990664,8.313811,0.010198,0.002587,1.605917,6.355675,0.008654,0.444787,69.249037
10,3,15,10,3,2,g,398.643430,9.715524,0.007668,0.004573,1.747472,384.931541,0.011247,0.503857,1.721547
11,3,15,11,3,2,g,56.789695,9.952780,0.009786,2.679388,1.991701,41.414673,0.015158,0.469882,0.256329
12,3,15,12,3,2,g,25.409906,9.528630,0.007198,1.965361,1.353337,12.024023,0.008277,0.358817,0.164264
13,3,15,13,3,2,g,28.362857,14.449355,0.016530,0.080915,3.265359,0.703836,4.993148,0.754525,4.099189
14,3,15,14,3,2,g,25.888533,15.764038,0.019195,0.046149,2.594280,0.659220,5.818675,0.809581,0.177393
15,3,15,15,3,2,g,60.461700,9.106257,0.008753,0.000000,17.551612,27.504363,0.328717,0.402377,5.559621
0,3,15,0,3,3,g,76.445170,73.420253,0.029755,0.001085,2.121098,0.690618,0.004873,0.129381,0.048107
1,3,15,1,3,3,g,46.945008,41.443197,0.708341,0.001865,3.061501,0.927457,0.007798,0.714500,0.080348
2,3,15,2,3,3,g,11.657838,2.991808,3.497723,0.003158,3.311798,1.416777,0.013788,0.278384,0.144401
3,3,15,3,3,3,g,22.568514,0.408644,1.301076,0.011665,2.174930,2.928459,0.050678,15.244005,0.449056
4,3,15,4,3,3,g,52.107748,0.804121,1.450111,0.004266,10.338382,0.805584,0.007438,38.561645,0.136201
5,3,15,5,3,3,g,95.344007,1.812742,0.011162,0.008115,7.907040,1.111500,0.025014,84.140771,0.327664
6,3,15,6,3,3,g,219.845092,1.349339,0.007305,0.005335,214.857128,1.139156,0.016272,2.199358,0.271199
7,3,15,7,3,3,g,138.942906,1.136230,0.007679,0.003065,120.641815,0.815577,0.007103,1.540527,14.790910
8,3,15,8,3,3,g,69.932857,0.850386,0.003797,0.003642,2.746769,0.699550,0.278248,0.219356,65.131110
9,3,15,9,3,3,g,105.165950,1.093927,0.008193,0.002778,2.773643,10.334586,0.007128,0.439031,90.506663
10,3,15,10,3,3,g,229.680260,1.214711,0.008437,0.004112,3.461099,222.092753,0.008877,0.365388,2.524883
11,3,15,11,3,3,g,124.177031,1.397743,0.010719,0.638484,3.754467,117.008162,0.017099,0.543362,0.806996
12,3,15,12,3,3,g,13.511440,1.278374,0.009967,2.300595,4.036669,5.151830,0.006745,0.570363,0.156898
13,3,15,13,3,3,g,20.016231,2.079876,0.010397,0.081322,8.818340,0.606338,4.505822,0.797211,3.116927
14,3,15,14,3,3,g,21.007977,2.235652,0.023657,0.078001,7.749481,0.671486,7.503016,0.730413,2.016272
15,3,15,15,3,3,g,58.374371,0.816462,0.004547,0.010777,12.617187,41.551319,3.111626,0.262452,0.000000
0,3,15,0,3,4,g,73.761159,69.314634,0.002657,0.001320,3.635081,0.507201,0.004961,0.245735,0.049570
1,3,15,1,3,4,g,57.562450,48.711453,0.593285,0.001697,6.814708,0.972065,0.007998,0.369307,0.091938
2,3,15,2,3,4,g,11.326547,1.264953,2.009288,0.004415,6.404303,1.005840,0.015595,0.466637,0.155517
3,3,15,3,3,4,g,73.336480,0.412155,1.141992,0.009920,7.151618,2.220316,0.044476,61.814119,0.541885
4,3,15,4,3,4,g,70.136762,0.393914,0.090038,0.002872,8.174755,0.788926,0.007797,60.537436,0.141024
5,3,15,5,3,4,g,85.969236,0.681357,0.003697,0.009566,7.519836,1.375053,0.024441,76.037713,0.317573
6,3,15,6,3,4,g,194.383536,0.487981,0.006986,0.005818,189.167108,0.984652,0.019053,3.438481,0.273457
7,3,15,7,3,4,g,142.226662,0.424711,0.006350,0.003544,29.350521,0.738263,0.254118,0.563324,110.885832
8,3,15,8,3,4,g,80.209958,0.411114,0.005392,0.003074,11.224853,0.653014,0.155373,0.335621,67.421518
9,3,15,9,3,4,g,147.884627,0.364032,0.007407,0.004243,6.138900,110.640410,0.008327,0.367818,30.353490
10,3,15,10,3,4,g,199.157082,0.436010,0.009786,0.048116,6.292370,190.041425,0.008568,0.466591,1.854216
11,3,15,11,3,4,g,226.112406,0.445775,0.011169,0.413451,8.255306,213.973162,0.019208,0.665803,2.328532
12,3,15,12,3,4,g,80.717818,0.412769,0.013310,0.928960,9.055510,69.586095,0.005376,0.569876,0.145922
13,3,15,13,3,4,g,26.822255,0.810348,0.019777,0.080716,14.309060,0.692723,4.352024,1.138967,5.418639
14,3,15,14,3,4,g,19.075692,0.648549,0.008712,0.031948,11.350533,0.808138,5.327681,0.768459,0.131671
15,3,15,15,3,4,g,72.876752,0.000000,0.017639,0.002105,51.421130,16.601155,3.367553,0.674853,0.792317
0,3,15,0,3,5,g,80.532984,74.925563,0.001833,0.001148,4.386611,0.695519,0.004676,0.457919,0.059716
1,3,15,1,3,5,g,19.555839,8.704351,2.076697,0.000629,7.264549,0.958319,0.008657,0.430417,0.112219
2,3,15,2,3,5,g,14.157315,2.704969,2.124727,0.001887,7.485251,1.280630,0.014425,0.401035,0.144390
3,3,15,3,3,5,g,35.705207,0.426247,1.249117,0.007858,9.937355,3.126555,0.041548,20.351953,0.564575
4,3,15,4,3,5,g,118.667043,0.373828,0.016839,0.004270,5.731067,0.718183,0.008559,111.700675,0.113623
5,3,15,5,3,5,g,82.911606,0.663940,0.005221,0.007510,7.301987,1.291223,0.026982,73.246034,0.368709
6,3,15,6,3,5,g,177.146850,0.545843,0.003691,0.004640,171.989261,1.116509,0.015584,3.200853,0.270469
7,3,15,7,3,5,g,156.371029,0.424749,0.007833,0.000984,126.384288,0.844958,0.092615,0.356469,28.259134
8,3,15,8,3,5,g,89.541090,0.461816,0.008550,0.002698,7.659073,38.045107,0.220971,2.978982,40.163893
9,3,15,9,3,5,g,102.862125,0.402821,0.008396,0.003431,7.837642,6.099605,0.007467,0.453049,88.049713
10,3,15,10,3,5,g,217.494774,0.450407,0.005122,0.028916,7.639926,207.298929,0.008302,0.390208,1.672963
11,3,15,11,3,5,g,45.035294,0.462808,0.010592,2.905316,7.711595,32.696152,0.015391,0.584738,0.648702
12,3,15,12,3,5,g,23.822964,0.396627,0.007397,1.937898,8.908186,10.967228,0.005972,0.626161,0.973495
13,3,15,13,3,5,g,28.343569,0.792080,0.018410,0.641504,13.922598,0.764464,3.267293,0.808775,8.128447
14,3,15,14,3,5,g,23.458624,0.597496,0.010203,0.032198,14.401371,0.904424,6.316293,1.060090,0.136550
15,3,15,15,3,5,g,54.408971,0.000450,0.001866,0.000000,23.080695,26.038167,3.697343,0.927425,0.663024
0,3,15,0,3,6,g,82.558845,75.986560,0.000452,0.001213,5.628689,0.622638,0.004584,0.269324,0.045385
1,3,15,1,3,6,g,37.823708,7.417440,1.124731,0.002373,8.587068,0.741496,0.007204,19.867739,0.075656
2,3,15,2,3,6,g,14.971585,1.111224,2.067841,0.002743,9.817503,1.337892,0.011974,0.498036,0.124372
3,3,15,3,3,6,g,45.618548,0.351636,1.197715,0.009543,14.843985,2.611433,0.041487,25.980030,0.582720
4,3,15,4,3,6,g,222.597885,0.450591,0.010689,0.003664,205.656649,0.582198,0.007861,15.723507,0.162727
5,3,15,5,3,6,g,115.972473,0.574300,0.004338,0.006182,7.604369,1.525909,0.021203,105.892180,0.343991
6,3,15,6,3,6,g,119.733984,0.494889,0.003293,0.006152,62.589585,1.271315,0.017644,55.055797,0.295309
7,3,15,7,3,6,g,96.520089,0.444757,0.002889,0.002173,20.511007,38.874527,0.102335,0.127716,36.454685
8,3,15,8,3,6,g,87.671320,0.351114,0.002449,0.003710,14.807744,0.578390,0.160539,2.322193,69.445180
9,3,15,9,3,6,g,101.032091,0.365408,0.003276,0.004798,7.449030,6.245765,0.007959,0.428115,86.527741
10,3,15,10,3,6,g,213.111696,0.431721,0.002249,0.003408,8.508961,201.628342,0.007706,0.503518,2.025791
11,3,15,11,3,6,g,47.913118,0.530741,0.004183,2.639798,8.875035,34.975934,0.014771,0.614204,0.258452
12,3,15,12,3,6,g,62.899216,0.342056,0.002168,0.539889,9.367174,52.065287,0.005950,0.438987,0.137706
13,3,15,13,3,6,g,26.515201,0.747505,0.003196,0.084158,16.405151,0.692653,4.491263,0.855215,3.236059
14,3,15,14,3,6,g,28.666252,0.526939,0.002411,0.045108,16.859499,1.096223,5.721436,0.982305,3.432331
15,3,15,15,3,6,g,59.827103,0.290996,0.003309,0.228114,28.441813,26.803350,0.551677,2.918731,0.589114
0,3,15,0,3,7,g,74.873438,68.327870,0.000377,0.009368,5.004915,1.094659,0.018729,0.280020,0.137500
1,3,15,1,3,7,g,19.415285,7.207274,1.936103,0.002101,8.065233,1.446641,0.037783,0.416466,0.303685
2,3,15,2,3,7,g,51.168945,38.113464,0.477785,0.002403,9.925395,1.746143,0.034280,0.480136,0.389339
3,3,15,3,3,7,g,46.061212,0.507584,1.103823,0.009891,11.534774,3.329753,0.068912,28.912152,0.594323
4,3,15,4,3,7,g,71.802573,0.381959,0.018115,0.003079,14.639399,1.466651,0.045641,54.876295,0.371434
5,3,15,5,3,7,g,90.672312,0.673969,0.002133,0.005890,11.058435,2.353263,0.087639,75.697216,0.793767
6,3,15,6,3,7,g,336.532923,0.455169,0.003249,0.004344,304.326660,1.416365,0.030070,29.899550,0.397517
7,3,15,7,3,7,g,54.620789,0.429814,0.003599,0.002710,17.742953,0.553313,2.087316,1.676994,32.124090
8,3,15,8,3,7,g,37.809180,0.443941,0.002537,0.003428,2.022658,0.789389,0.831672,0.135058,33.580496
9,3,15,9,3,7,g,99.810101,0.387138,0.001678,0.003205,6.397302,6.392051,0.034454,0.339192,86.255079
10,3,15,10,3,7,g,199.369228,0.445124,0.004917,0.007480,7.374175,188.198383,0.047191,0.513998,2.777960
11,3,15,11,3,7,g,155.214162,0.452948,0.002427,0.301864,9.391303,143.157572,0.054505,0.587221,1.266321
12,3,15,12,3,7,g,17.030485,0.400228,0.001869,2.023537,7.539099,5.986455,0.046826,0.548513,0.483958
13,3,15,13,3,7,g,27.013376,0.734263,0.003637,0.083869,15.554392,1.363071,4.551755,1.018029,3.704360
14,3,15,14,3,7,g,19.981406,0.646236,0.005528,1.412665,11.731668,1.532088,1.081635,0.813511,2.758075
15,3,15,15,3,7,g,38.073321,0.000000,0.000000,0.672818,17.362429,18.839318,0.640768,0.363843,0.194144
0,3,15,0,3,8,g,69.739503,64.762126,0.018059,0.002078,3.452223,0.762482,0.042647,0.526855,0.173033
1,3,15,1,3,8,g,16.369296,7.661775,2.056975,0.004216,4.472764,1.428870,0.039151,0.347397,0.358148
2,3,15,2,3,8,g,10.701077,0.708387,2.075109,0.005372,5.416656,1.488168,0.043623,0.384278,0.579483
3,3,15,3,3,8,g,31.847958,0.350001,1.210737,0.014922,4.252384,2.513767,0.064364,22.790113,0.651669
4,3,15,4,3,8,g,143.810068,0.375941,0.012108,0.006998,116.657173,1.268445,0.036301,25.084367,0.368735
5,3,15,5,3,8,g,145.841329,0.637942,0.001703,0.011028,96.022624,2.037535,0.070596,46.319281,0.740619
6,3,15,6,3,8,g,176.888937,0.483371,0.002101,0.009004,170.765074,2.275469,0.036116,2.750332,0.567469
7,3,15,7,3,8,g,142.266997,0.419552,0.002863,0.005226,19.845105,0.925277,0.011163,0.150934,120.906877
8,3,15,8,3,8,g,65.595743,0.380678,0.002102,0.003827,0.494042,0.589649,0.166426,0.070071,63.888949
9,3,15,9,3,8,g,150.927397,0.389403,0.002055,0.004738,3.071472,122.711423,0.019809,0.300471,24.428026
10,3,15,10,3,8,g,196.016029,0.421929,0.001004,0.007065,4.517400,187.646522,0.035593,0.486707,2.899808
11,3,15,11,3,8,g,157.883365,0.484285,0.003595,0.351454,6.876489,148.910823,0.052494,0.589680,0.614546
12,3,15,12,3,8,g,17.096950,0.404710,0.004096,2.080654,5.052141,8.838820,0.035377,0.360443,0.320711
13,3,15,13,3,8,g,56.012527,0.732885,0.004247,0.075370,12.118657,1.387620,1.219660,0.958743,39.515345
14,3,15,14,3,8,g,21.895850,0.634355,0.002513,0.036389,10.227245,2.070561,5.168430,0.638697,3.117660
15,3,15,15,3,8,g,97.578156,0.000000,0.000000,0.052520,78.104814,15.731581,3.277906,0.164996,0.246338
0,3,15,0,3,9,g,68.465171,62.547531,0.000607,0.017779,1.204623,4.424004,0.018335,0.053517,0.198774
1,3,15,1,3,9,g,57.507371,46.871888,0.636477,0.009144,1.581190,7.954647,0.020323,0.113586,0.320115
2,3,15,2,3,9,g,17.426531,1.747151,1.891021,0.011046,2.168145,10.930592,0.033503,0.116567,0.528505
3,3,15,3,3,9,g,98.807370,0.404129,0.029769,0.011354,70.602168,16.211642,0.064043,10.596871,0.887394
4,3,15,4,3,9,g,131.636541,0.418686,0.010048,0.008646,96.824180,9.103259,0.021843,24.812383,0.437496
5,3,15,5,3,9,g,100.339539,0.578023,0.003526,0.014292,5.632826,11.034599,0.041114,82.261870,0.773290
6,3,15,6,3,9,g,201.574134,0.442871,0.002152,0.011192,187.839480,10.098513,0.037962,2.360675,0.781289
7,3,15,7,3,9,g,141.490296,0.467222,0.003397,0.006707,113.845784,6.335798,0.015779,0.104491,20.711118
8,3,15,8,3,9,g,144.561781,0.429771,0.001422,0.006094,0.698633,5.213699,0.255878,0.074846,137.881439
9,3,15,9,3,9,g,131.729813,0.399600,0.002551,0.001410,0.724767,110.360190,0.008160,0.137112,20.096023
10,3,15,10,3,9,g,200.232705,0.464317,0.001888,0.006685,0.972281,196.816413,0.012634,0.196008,1.762479
11,3,15,11,3,9,g,160.982878,0.495314,0.002258,0.347594,1.711717,156.396067,0.029501,0.262502,1.737924
12,3,15,12,3,9,g,15.122737,0.399867,0.001382,1.963353,1.269064,10.119051,0.016151,0.150612,1.203258
13,3,15,13,3,9,g,23.244789,0.757192,0.007216,0.076849,2.602455,9.285788,4.526495,0.386105,5.602690
14,3,15,14,3,9,g,15.441128,0.594907,0.001580,2.363111,1.521518,9.061542,1.154698,0.227176,0.516596
15,3,15,15,3,9,g,106.120237,0.148996,0.023457,0.312721,13.852057,91.063498,0.420094,0.000000,0.299415
0,3,15,0,3,10,g,80.469972,72.115332,0.002953,0.006745,1.272333,6.629660,0.011183,0.046496,0.385270
1,3,15,1,3,10,g,61.015735,49.766315,0.636344,0.007145,1.557411,8.514366,0.006889,0.116027,0.411239
2,3,15,2,3,10,g,16.637848,0.795918,2.034362,0.013222,1.637849,11.364121,0.014961,0.138179,0.639237
3,3,15,3,3,10,g,78.849963,0.400579,0.037258,0.025339,50.033189,15.155661,0.044767,12.141744,1.011425
4,3,15,4,3,10,g,73.710352,0.349070,0.012011,0.007731,10.801838,8.879056,0.007713,53.125914,0.527020
5,3,15,5,3,10,g,100.372549,0.653201,0.003012,0.012341,5.627687,11.031339,0.026381,82.260905,0.757684
6,3,15,6,3,10,g,149.256781,0.440394,0.004461,0.012249,133.955441,11.652684,0.019918,2.414790,0.756843
7,3,15,7,3,10,g,249.260133,0.428050,0.002793,0.010353,210.344796,9.036706,0.007963,0.112821,29.316652
8,3,15,8,3,10,g,83.959082,0.493285,0.002501,0.008724,9.760497,8.823564,0.141271,0.084715,64.644524
9,3,15,9,3,10,g,104.145928,0.370026,0.001622,0.002660,0.749546,13.189537,0.009098,0.109536,89.713904
10,3,15,10,3,10,g,174.490751,0.414764,0.004506,0.004082,1.102975,171.015347,0.008686,0.216477,1.723914
11,3,15,11,3,10,g,128.417246,0.490514,0.002730,0.470517,1.650833,125.229089,0.017727,0.262417,0.293419
12,3,15,12,3,10,g,14.987093,0.453004,0.002224,2.868824,1.552397,9.637199,0.006940,0.145971,0.320536
